accountcode,accountname,parent_acc,sectionid,bank,account_tax_id,acc_level,lineage
40098,Interest Income - Standard Loans - Individuals>1 year-USD-BB,40000,40,,0,0,0
40099,Interest Income - Standard Loans - Women Loan >1Year-USD-BB,40000,40,,0,0,0
40100,Interest Income - Standard Loans - Motorcycle Loan >1Year-USD-BB,40000,40,,0,0,0
40101,Interest Income - Standard Loans - Mobile Phone Loan >1Year-USD-BB,40000,40,,0,0,0
40102,Interest Income - Standard Loans - Electronices Loan >1Year-USD-BB,40000,40,,0,0,0
40103,Interest Income - Standard Loans - Furnitures Loan >1Year-USD-BB,40000,40,,0,0,0
40104,Interest Income - Standard Loans - Home Appliance Loan >1Year-USD-BB,40000,40,,0,0,0
40105,Int. Income - Stand. Loans - Personal Loan >1Year-,40000,40,,0,0,0
40106,Interest Income - Standard Loans - Quick Loan >1Year-USD-BB,40000,40,,0,0,0
40107,Interest Income - Standard Loans - Education Loan >1Year-USD-BB,40000,40,,0,0,0
40108,Interest Income - Standard Loans - Individual>1 year,40000,40,,0,0,0
40109,Interest Income - Standard Loans - Women Loan >1Year-THB,40000,40,,0,0,0
40110,Interest Income - Standard Loans - Motorcycle Loan >1Year-THB,40000,40,,0,0,0
40111,Interest Income - Standard Loans - Mobile Phone Loan >1Year-THB,40000,40,,0,0,0
40112,Interest Income - Standard Loans - Electronices Loan >1Year-THB,40000,40,,0,0,0
40113,Interest Income - Standard Loans - Furnitures Loan >1Year-THB,40000,40,,0,0,0
40114,Interest Income - Standard Loans - Home Appliance Loan >1Year-THB,40000,40,,0,0,0
40115,Interest Income - Standard Loans - Personal Loan >1Year-THB,40000,40,,0,0,0
40116,Interest Income - Standard Loans - Quick Loan >1Year-THB,40000,40,,0,0,0
40117,Interest Income - Standard Loans - Education Loan >1Year-THB,40000,40,,0,0,0
40118,Interest Income - Standard Loans - Individual>1 year-THB-BB,40000,40,,0,0,0
40119,Interest Income - Standard Loans - Women Loan >1Year-THB-BB,40000,40,,0,0,0
40120,Interest Income - Standard Loans - Motorcycle Loan >1Year-THB-BB,40000,40,,0,0,0
40121,Interest Income - Standard Loans - Mobile Phone Loan >1Year-THB-BB,40000,40,,0,0,0
40122,Interest Income - Standard Loans - Electronices Loan >1Year-THB-BB,40000,40,,0,0,0
40123,Interest Income - Standard Loans - Furnitures Loan >1Year-THB-BB,40000,40,,0,0,0
40124,Interest Income - Standard Loans - Home Appliance Loan >1Year-THB-BB,40000,40,,0,0,0
40125,Interest Income - Standard Loans - Personal Loan >1Year-THB-BB,40000,40,,0,0,0
40126,Interest Income - Standard Loans - Quick Loan >1Year-THB-BB,40000,40,,0,0,0
40127,Interest Income - Standard Loans - Education Loan >1Year-THB-BB,40000,40,,0,0,0
40128,Interest Income - Standard Loans - Enterprises>1 year,40000,40,,0,0,0
40129,Interest Income - Standard Loans - Enterprises>1 year-USD-BB,40000,40,,0,0,0
40130,Interest Income - Standard Loans - Others> 1 year,40000,40,,0,0,0
40131,Interest Income - Standard Loans - Others> 1 year-USD-BB,40000,40,,0,0,0
40132,Interest Income - Standard Loans - Related Party>1 year - Shareholders,40000,40,,0,0,0
40133,Interest Income - Standard Loans - Related Party>1 year - Shareholders-USD-BB,40000,40,,0,0,0
40134,Interest Income - Standard Loans - Related Party>1 year - Managers,40000,40,,0,0,0
40135,Interest Income - Standard Loans - Related Party>1 year - Managers-USD-BB,40000,40,,0,0,0
40136,Interest Income - Standard Loans - Related Party>1 year - Employees,40000,40,,0,0,0
40137,Interest Income - Standard Loans - Related Party>1 year - Employees-USD,40000,40,,0,0,0
40138,Interest Income - Standard Loans - Related Party>1 year - Employees-USD-BB,40000,40,,0,0,0
40139,Interest Income - Standard Loans - Related Party>1 year - Employees-USD-BB,40000,40,,0,0,0
40140,Interest Income - Standard Loans - Related Party>1 year - Employees-THB,40000,40,,0,0,0
40141,Interest Income - Standard Loans - Related Party>1 year - Employees-THB-BB,40000,40,,0,0,0
40142,Interest Income - Standard Loans - Related Party>1 year - External Auditors,40000,40,,0,0,0
40143,Interest Income - Standard Loans - Related Party>1 year - External Auditors-USD-BB,40000,40,,0,0,0
40144,Interest Income - Substandard Loans - Groups<=1 year,40000,40,,0,0,0
40145,Interest Income - Substandard Loans - Groups<=1 year-USD-BB,40000,40,,0,0,0
40146,Interest Income - Substandard Loans - Individuals<=1 year,40000,40,,0,0,0
40147,Interest Income - Substandard Loans  - Motorcycle Loan <=1Year-USD,40000,40,,0,0,0
40148,Interest Income - Substandard Loans - Mobile Phone Loan <=1Year-USD,40000,40,,0,0,0
40149,Interest Income - Substandard Loans  - Electronices Loan <=1Year-USD,40000,40,,0,0,0
40150,Interest Income - Substandard Loans  - Furnitures Loan <=1Year-USD,40000,40,,0,0,0
40151,Interest Income - Substandard Loans  - Home Appliance Loan <=1Year-USD,40000,40,,0,0,0
40152,Interest Income - Substandard Loans  - Personal Loan <=1Year-USD,40000,40,,0,0,0
40153,Interest Income - Substandard Loans  - Quick Loan <=1Year-USD,40000,40,,0,0,0
40154,Interest Income - Substandard Loans - Individuals<=1 year-USD-BB,40000,40,,0,0,0
40155,Interest Income - Substandard Loans  - Motorcycle Loan <=1Year-USD-BB,40000,40,,0,0,0
40156,Interest Income - Substandard Loans - Mobile Phone Loan <=1Year-USD-BB,40000,40,,0,0,0
40157,Interest Income - Substandard Loans  - Electronices Loan <=1Year-USD-BB,40000,40,,0,0,0
40158,Interest Income - Substandard Loans  - Furnitures Loan <=1Year-USD-BB,40000,40,,0,0,0
40159,Interest Income - Substandard Loans  - Home Appliance Loan <=1Year-USD-BB,40000,40,,0,0,0
40160,Interest Income - Substandard Loans  - Personal Loan <=1Year-USD-BB,40000,40,,0,0,0
40161,Interest Income - Substandard Loans  - Quick Loan <=1Year-USD-BB,40000,40,,0,0,0
40162,Interest Income - Substandard Loans  - Individual <=1Year-THB,40000,40,,0,0,0
40163,Interest Income - Substandard Loans  - Motorcycle Loan <=1Year-THB,40000,40,,0,0,0
40164,Interest Income - Substandard Loans  - Mobile Phone Loan <=1Year-THB,40000,40,,0,0,0
40165,Interest Income - Substandard Loans  - Electronices Loan <=1Year-THB,40000,40,,0,0,0
40166,Interest Income - Substandard Loans  - Furnitures Loan <=1Year-THB,40000,40,,0,0,0
40167,Interest Income - Substandard Loans  - Home Appliance Loan <=1Year-THB,40000,40,,0,0,0
40168,Interest Income - Substandard Loans  - Personal Loan <=1Year-THB,40000,40,,0,0,0
40169,Interest Income - Substandard Loans  - Quick Loan <=1Year-THB,40000,40,,0,0,0
40170,Interest Income - Substandard Loans  - Individual <=1Year-THB-BB,40000,40,,0,0,0
40171,Interest Income - Substandard Loans  - Motorcycle Loan <=1Year-THB-BB,40000,40,,0,0,0
40172,Interest Income - Substandard Loans  - Mobile Phone Loan <=1Year-THB-BB,40000,40,,0,0,0
40173,Interest Income - Substandard Loans  - Electronices Loan <=1Year-THB-BB,40000,40,,0,0,0
40174,Interest Income - Substandard Loans  - Furnitures Loan <=1Year-THB-BB,40000,40,,0,0,0
40175,Interest Income - Substandard Loans  - Home Appliance Loan <=1Year-THB-BB,40000,40,,0,0,0
40176,Interest Income - Substandard Loans  - Personal Loan <=1Year-THB-BB,40000,40,,0,0,0
40177,Interest Income - Substandard Loans  - Quick Loan <=1Year-THB-BB,40000,40,,0,0,0
40178,Interest Income - Substandard Loans - Enterprises<=1 year,40000,40,,0,0,0
40179,Interest Income - Substandard Loans - Enterprises<=1 year-USD-BB,40000,40,,0,0,0
40180,Interest Income - Substandard Loans - Others<=1 year,40000,40,,0,0,0
40181,Interest Income - Substandard Loans - Others<=1 year-USD-BB,40000,40,,0,0,0
40182,Interest Income - Substandard Loans - Related Party<=1 year - Shareholders,40000,40,,0,0,0
40183,Interest Income - Substandard Loans - Related Party<=1 year - Shareholders-USD-BB,40000,40,,0,0,0
40184,Interest Income - Substandard Loans - Related Party<=1 year - Managers,40000,40,,0,0,0
40185,Interest Income - Substandard Loans - Related Party<=1 year - Managers-USD-BB,40000,40,,0,0,0
40186,Interest Income - Substandard Loans - Related Party<=1 year - Employees,40000,40,,0,0,0
40187,Interest Income - Substandard Loans - Related Party<=1 year - Employees-USD-BB,40000,40,,0,0,0
40188,Interest Income - Substandard Loans - Related Party<=1 year - External Auditors,40000,40,,0,0,0
40189,Interest Income - Substandard Loans - Related Party<=1 year - External Auditors-USD-BB,40000,40,,0,0,0
40190,Interest Income - Substandard Loans - Groups>1 year,40000,40,,0,0,0
40191,Interest Income - Substandard Loans - Groups>1 year-USD-BB,40000,40,,0,0,0
40192,Interest Income - Substandard Loans - Individuals>1 year-USD,40000,40,,0,0,0
40193,Interest Income - Substandard Loans  - Motorcycle Loan >1Year-USD,40000,40,,0,0,0
40194,Interest Income - Substandard Loans  - Mobile Phone Loan >1Year-USD,40000,40,,0,0,0
40195,Interest Income - Substandard Loans  - Electronices Loan >1Year-USD,40000,40,,0,0,0
40196,Interest Income - Substandard Loans  - Furnitures Loan >1Year-USD,40000,40,,0,0,0
40197,Interest Income - Substandard Loans  - Home Appliance Loan >1Year-USD,40000,40,,0,0,0
40198,Interest Income - Substandard Loans  - Personal Loan >1Year-USD,40000,40,,0,0,0
40199,Interest Income - Substandard Loans  - Quick Loan >1Year-USD,40000,40,,0,0,0
40200,Interest Income - Substandard Loans - Individuals>1 year-USD-BB,40000,40,,0,0,0
40201,Interest Income - Substandard Loans  - Motorcycle Loan >1Year-USD-BB,40000,40,,0,0,0
40202,Interest Income - Substandard Loans  - Mobile Phone Loan >1Year-USD-BB,40000,40,,0,0,0
40203,Interest Income - Substandard Loans  - Electronices Loan >1Year-USD-BB,40000,40,,0,0,0
40204,Interest Income - Substandard Loans  - Furnitures Loan >1Year-USD-BB,40000,40,,0,0,0
40205,Interest Income - Substandard Loans  - Home Appliance Loan >1Year-USD-BB,40000,40,,0,0,0
40206,Interest Income - Substandard Loans  - Personal Loan >1Year-USD-BB,40000,40,,0,0,0
40207,Interest Income - Substandard Loans  - Quick Loan >1Year-USD-BB,40000,40,,0,0,0
40208,Interest Income - Substandard Loans - Individuals>1 year-THB,40000,40,,0,0,0
40209,Interest Income - Substandard Loans  - Motorcycle Loan >1Year-THB,40000,40,,0,0,0
40210,Interest Income - Substandard Loans  - Mobile Phone Loan >1Year-THB,40000,40,,0,0,0
40211,Interest Income - Substandard Loans  - Electronices Loan >1Year-THB,40000,40,,0,0,0
40212,Interest Income - Substandard Loans  - Furnitures Loan >1Year-THB,40000,40,,0,0,0
40213,Interest Income - Substandard Loans  - Home Appliance Loan >1Year-THB,40000,40,,0,0,0
40214,Interest Income - Substandard Loans  - Personal Loan >1Year-THB,40000,40,,0,0,0
40215,Interest Income - Substandard Loans  - Quick Loan >1Year-THB,40000,40,,0,0,0
40216,Interest Income - Substandard Loans - Individuals>1 year-THB-BB,40000,40,,0,0,0
40217,Interest Income - Substandard Loans  - Motorcycle Loan >1Year-THB-BB,40000,40,,0,0,0
40218,Interest Income - Substandard Loans  - Mobile Phone Loan >1Year-THB-BB,40000,40,,0,0,0
40219,Interest Income - Substandard Loans  - Electronices Loan >1Year-THB-BB,40000,40,,0,0,0
40220,Interest Income - Substandard Loans  - Furnitures Loan >1Year-THB-BB,40000,40,,0,0,0
40221,Interest Income - Substandard Loans  - Home Appliance Loan >1Year-THB-BB,40000,40,,0,0,0
40222,Interest Income - Substandard Loans  - Personal Loan >1Year-THB-BB,40000,40,,0,0,0
40223,Interest Income - Substandard Loans  - Quick Loan >1Year-THB-BB,40000,40,,0,0,0
40224,Interest Income - Substandard Loans - Enterprises>1 year,40000,40,,0,0,0
40225,Interest Income - Substandard Loans - Enterprises>1 year-USD-BB,40000,40,,0,0,0
40226,Interest Income - Substandard Loans - Others>1 year,40000,40,,0,0,0
40227,Interest Income - Substandard Loans - Others>1 year-USD-BB,40000,40,,0,0,0
40228,Interest Income - Substandard Loans - Related Party>1 year - Shareholders,40000,40,,0,0,0
40229,Interest Income - Substandard Loans - Related Party>1 year - Shareholders-USD-BB,40000,40,,0,0,0
40230,Interest Income - Substandard Loans - Related Party>1 year - Managers,40000,40,,0,0,0
40231,Interest Income - Substandard Loans - Related Party>1 year - Managers-USD-BB,40000,40,,0,0,0
40232,Interest Income - Substandard Loans - Related Party>1 year - Employees,40000,40,,0,0,0
40233,Interest Income - Substandard Loans - Related Party>1 year - Employees-USD-BB,40000,40,,0,0,0
40234,Interest Income - Substandard Loans - Related Party>1 year - External Auditors,40000,40,,0,0,0
40235,Interest Income - Substandard Loans - Related Party>1 year - External Auditors-USD-BB,40000,40,,0,0,0
40236,Interest Income - Doubtful Loans - Groups<=1 year,40000,40,,0,0,0
40237,Interest Income - Doubtful Loans - Groups<=1 year-USD-BB,40000,40,,0,0,0
40238,Interest Income - Doubtful Loans - Individuals<=1 year,40000,40,,0,0,0
40239,Interest Income - Doubtful Loans   - Motorcycle Loan <=1Year-USD,40000,40,,0,0,0
40240,Interest Income - Doubtful Loans   - Mobile Phone Loan <=1Year-USD,40000,40,,0,0,0
40241,Interest Income - Doubtful Loans   - Electronices Loan <=1Year-USD,40000,40,,0,0,0
40242,Interest Income - Doubtful Loans   - Furnitures Loan <=1Year-USD,40000,40,,0,0,0
40243,Interest Income - Doubtful Loans   - Home Appliance Loan <=1Year-USD,40000,40,,0,0,0
40244,Interest Income - Doubtful Loans   - Personal Loan <=1Year-USD,40000,40,,0,0,0
40245,Interest Income - Doubtful Loans   - Quick Loan <=1Year-USD,40000,40,,0,0,0
40246,Interest Income - Doubtful Loans - Individuals<=1 year-USD-BB,40000,40,,0,0,0
40247,Interest Income - Doubtful Loans   - Motorcycle Loan <=1Year-USD-BB,40000,40,,0,0,0
40248,Interest Income - Doubtful Loans   - Mobile Phone Loan <=1Year-USD-BB,40000,40,,0,0,0
40249,Interest Income - Doubtful Loans   - Electronices Loan <=1Year-USD-BB,40000,40,,0,0,0
40250,Interest Income - Doubtful Loans   - Furnitures Loan <=1Year-USD-BB,40000,40,,0,0,0
40251,Interest Income - Doubtful Loans   - Home Appliance Loan <=1Year-USD-BB,40000,40,,0,0,0
40252,Interest Income - Doubtful Loans   - Personal Loan <=1Year-USD-BB,40000,40,,0,0,0
40253,Interest Income - Doubtful Loans   - Quick Loan <=1Year-USD-BB,40000,40,,0,0,0
40254,Interest Income - Doubtful Loans - Individuals<=1 year-THB,40000,40,,0,0,0
40255,Interest Income - Doubtful Loans   - Motorcycle Loan <=1Year-THB,40000,40,,0,0,0
40256,Interest Income - Doubtful Loans   - Mobile Phone Loan <=1Year-THB,40000,40,,0,0,0
40257,Interest Income - Doubtful Loans   - Electronices Loan <=1Year-THB,40000,40,,0,0,0
40258,Interest Income - Doubtful Loans   - Furnitures Loan <=1Year-THB,40000,40,,0,0,0
40259,Interest Income - Doubtful Loans   - Home Appliance Loan <=1Year-THB,40000,40,,0,0,0
40260,Interest Income - Doubtful Loans   - Personal Loan <=1Year-THB,40000,40,,0,0,0
40261,Interest Income - Doubtful Loans   - Quick Loan <=1Year-THB,40000,40,,0,0,0
40262,Interest Income - Doubtful Loans - Individuals<=1 year-THB-BB,40000,40,,0,0,0
40263,Interest Income - Doubtful Loans   - Motorcycle Loan <=1Year-THB-BB,40000,40,,0,0,0
40264,Interest Income - Doubtful Loans   - Mobile Phone Loan <=1Year-THB-BB,40000,40,,0,0,0
40265,Interest Income - Doubtful Loans   - Electronices Loan <=1Year-THB-BB,40000,40,,0,0,0
40266,Interest Income - Doubtful Loans   - Furnitures Loan <=1Year-THB-BB,40000,40,,0,0,0
40267,Interest Income - Doubtful Loans   - Home Appliance Loan <=1Year-THB-BB,40000,40,,0,0,0
40268,Interest Income - Doubtful Loans   - Personal Loan <=1Year-THB-BB,40000,40,,0,0,0
40269,Interest Income - Doubtful Loans   - Quick Loan <=1Year-THB-BB,40000,40,,0,0,0
40270,Interest Income - Doubtful Loans - Enterprises<=1 year,40000,40,,0,0,0
40271,Interest Income - Doubtful Loans - Enterprises<=1 year-USD-BB,40000,40,,0,0,0
40272,Interest Income - Doubtful Loans - Others<=1 year,40000,40,,0,0,0
40273,Interest Income - Doubtful Loans - Others<=1 year-USD-BB,40000,40,,0,0,0
40274,Interest Income - Doubtful Loans - Related Party<=1 year - Shareholders,40000,40,,0,0,0
40275,Interest Income - Doubtful Loans - Related Party<=1 year - Shareholders-USD-BB,40000,40,,0,0,0
40276,Interest Income - Doubtful Loans - Related Party<=1 year - Managers,40000,40,,0,0,0
40277,Interest Income - Doubtful Loans - Related Party<=1 year - Managers-USD-BB,40000,40,,0,0,0
40278,Interest Income - Doubtful Loans - Related Party<=1 year - Employees,40000,40,,0,0,0
40279,Interest Income - Doubtful Loans - Related Party<=1 year - Employees-USD-BB,40000,40,,0,0,0
40280,Interest Income - Doubtful Loans - Related Party<=1 year - External Auditors,40000,40,,0,0,0
40281,Interest Income - Doubtful Loans - Related Party<=1 year - External Auditors-USD-BB,40000,40,,0,0,0
40282,Interest Income - Doubtful Loans - Groups>1 year,40000,40,,0,0,0
40283,Interest Income - Doubtful Loans - Groups>1 year-USD-BB,40000,40,,0,0,0
40284,Interest Income - Doubtful Loans - Individuals>1 year,40000,40,,0,0,0
40285,Interest Income - Doubtful Loans   - Motorcycle Loan >1Year-USD,40000,40,,0,0,0
40286,Interest Income - Doubtful Loans   - Mobile Phone Loan >1Year-USD,40000,40,,0,0,0
40287,Interest Income - Doubtful Loans   - Electronices Loan >Year-USD,40000,40,,0,0,0
40288,Interest Income - Doubtful Loans   - Furnitures Loan >Year-USD,40000,40,,0,0,0
40289,Interest Income - Doubtful Loans   - Home Appliance Loan >1Year-USD,40000,40,,0,0,0
40290,Interest Income - Doubtful Loans   - Personal Loan >1Year-USD,40000,40,,0,0,0
40291,Interest Income - Doubtful Loans   - Quick Loan >1Year-USD,40000,40,,0,0,0
40292,Interest Income - Doubtful Loans - Individuals>1 year-USD-BB,40000,40,,0,0,0
40293,Interest Income - Doubtful Loans   - Motorcycle Loan >1Year-USD-BB,40000,40,,0,0,0
40294,Interest Income - Doubtful Loans   - Mobile Phone Loan >1Year-USD-BB,40000,40,,0,0,0
40295,Interest Income - Doubtful Loans   - Electronices Loan >Year-USD-BB,40000,40,,0,0,0
40296,Interest Income - Doubtful Loans   - Furnitures Loan >Year-USD-BB,40000,40,,0,0,0
40297,Interest Income - Doubtful Loans   - Home Appliance Loan >1Year-USD-BB,40000,40,,0,0,0
40298,Interest Income - Doubtful Loans   - Personal Loan >1Year-USD-BB,40000,40,,0,0,0
40299,Interest Income - Doubtful Loans   - Quick Loan >1Year-USD-BB,40000,40,,0,0,0
40300,Interest Income - Doubtful Loans - Individuals>1 year-THB,40000,40,,0,0,0
40301,Interest Income - Doubtful Loans  - Motorcycle Loan >1Year-THB,40000,40,,0,0,0
40302,Interest Income - Doubtful Loans  - Mobile Phone Loan >1Year-THB,40000,40,,0,0,0
40303,Interest Income - Doubtful Loans  - Electronices Loan >1Year-THB,40000,40,,0,0,0
40304,Interest Income - Doubtful Loans  - Furnitures Loan >1Year-THB,40000,40,,0,0,0
40305,Interest Income - Doubtful Loans  - Home Appliance Loan >1Year-THB,40000,40,,0,0,0
40306,Interest Income - Doubtful Loans  - Personal Loan >1Year-THB,40000,40,,0,0,0
40307,Interest Income - Doubtful Loans - Quick Loan >1Year-THB,40000,40,,0,0,0
40308,Interest Income - Doubtful Loans - Individuals>1 year-THB-BB,40000,40,,0,0,0
40309,Interest Income - Doubtful Loans  - Motorcycle Loan >1Year-THB-BB,40000,40,,0,0,0
40310,Interest Income - Doubtful Loans  - Mobile Phone Loan >1Year-THB-BB,40000,40,,0,0,0
40311,Interest Income - Doubtful Loans  - Electronices Loan >1Year-THB-BB,40000,40,,0,0,0
40312,Interest Income - Doubtful Loans  - Furnitures Loan >1Year-THB-BB,40000,40,,0,0,0
40313,Interest Income - Doubtful Loans  - Home Appliance Loan >1Year-THB-BB,40000,40,,0,0,0
40314,Interest Income - Doubtful Loans  - Personal Loan >1Year-THB-BB,40000,40,,0,0,0
40315,Interest Income - Doubtful Loans - Quick Loan >1Year-THB-BB,40000,40,,0,0,0
40316,Interest Income - Doubtful Loans - Enterprises>1 year,40000,40,,0,0,0
40317,Interest Income - Doubtful Loans - Enterprises>1 year-USD-BB,40000,40,,0,0,0
40318,Interest Income - Doubtful Loans - Others>1 year,40000,40,,0,0,0
40319,Interest Income - Doubtful Loans - Others>1 year-USD-BB,40000,40,,0,0,0
40320,Interest Income - Doubtful Loans - Related Party>1 year - Shareholders,40000,40,,0,0,0
40321,Interest Income - Doubtful Loans - Related Party>1 year - Shareholders-USD-BB,40000,40,,0,0,0
40322,Interest Income - Doubtful Loans - Related Party>1 year - Managers,40000,40,,0,0,0
40323,Interest Income - Doubtful Loans - Related Party>1 year - Managers-USD-BB,40000,40,,0,0,0
40324,Interest Income - Doubtful Loans - Related Party>1 year - Employees,40000,40,,0,0,0
40325,Interest Income - Doubtful Loans - Related Party>1 year - Employees-USD-BB,40000,40,,0,0,0
40326,Interest Income - Doubtful Loans - Related Party>1 year - External Auditors,40000,40,,0,0,0
40327,Interest Income - Doubtful Loans - Related Party>1 year - External Auditors-USD-BB,40000,40,,0,0,0
40328,Interest Income - Loss Loans - Groups<=1 year,40000,40,,0,0,0
40329,Interest Income - Loss Loans - Groups<=1 year-USD-BB,40000,40,,0,0,0
40330,Interest Income - Loss Loans - Individuals<=1 year-USD,40000,40,,0,0,0
40331,Interest Income - Loss Loans - Motorcycle Loan <=1Year-USD,40000,40,,0,0,0
40332,Interest Income - Loss Loans - Mobile Phone Loan <=1Year-USD,40000,40,,0,0,0
40333,Interest Income - Loss Loans - Electronices Loan <=1Year-USD,40000,40,,0,0,0
40334,Interest Income - Loss Loans - Furnitures Loan <=1Year-USD,40000,40,,0,0,0
40335,Interest Income - Loss Loans - Home Appliance Loan <=1Year-USD,40000,40,,0,0,0
40336,Interest Income - Loss Loans - Personal Loan <=1Year-USD,40000,40,,0,0,0
40337,Interest Income - Loss Loans - Quick Loan <=1Year-USD,40000,40,,0,0,0
40338,Interest Income - Loss Loans - Individuals<=1 year-USD-BB,40000,40,,0,0,0
40339,Interest Income - Loss Loans - Motorcycle Loan <=1Year-USD-BB,40000,40,,0,0,0
40340,Interest Income - Loss Loans - Mobile Phone Loan <=1Year-USD-BB,40000,40,,0,0,0
40341,Interest Income - Loss Loans - Electronices Loan <=1Year-USD-BB,40000,40,,0,0,0
40342,Interest Income - Loss Loans - Furnitures Loan <=1Year-USD-BB,40000,40,,0,0,0
40343,Interest Income - Loss Loans - Home Appliance Loan <=1Year-USD-BB,40000,40,,0,0,0
40344,Interest Income - Loss Loans - Personal Loan <=1Year-USD-BB,40000,40,,0,0,0
40345,Interest Income - Loss Loans - Quick Loan <=1Year-USD-BB,40000,40,,0,0,0
40346,Interest Income - Loss Loans - Individuals<=1 year-THB,40000,40,,0,0,0
40347,Interest Income - Loss Loans - Motorcycle Loan <=1Year-THB,40000,40,,0,0,0
40348,Interest Income - Loss Loans  - Mobile Phone Loan <=1Year-THB,40000,40,,0,0,0
40349,Interest Income - Loss Loans  - Electronices Loan <=1Year-THB,40000,40,,0,0,0
40350,Interest Income - Loss Loans  - Furnitures Loan <=1Year-THB,40000,40,,0,0,0
40351,Interest Income - Loss Loans  - Home Appliance Loan <=1Year-THB,40000,40,,0,0,0
40352,Interest Income - Loss Loans  - Personal Loan <=1Year-THB,40000,40,,0,0,0
40353,Interest Income - Loss Loans - Quick Loan <=1Year-THB,40000,40,,0,0,0
40354,Interest Income - Loss Loans - Individuals<=1 year-THB-BB,40000,40,,0,0,0
40355,Interest Income - Loss Loans - Motorcycle Loan <=1Year-THB-BB,40000,40,,0,0,0
40356,Interest Income - Loss Loans  - Mobile Phone Loan <=1Year-THB-BB,40000,40,,0,0,0
40357,Interest Income - Loss Loans  - Electronices Loan <=1Year-THB-BB,40000,40,,0,0,0
40358,Interest Income - Loss Loans  - Furnitures Loan <=1Year-THB-BB,40000,40,,0,0,0
40359,Interest Income - Loss Loans  - Home Appliance Loan <=1Year-THB-BB,40000,40,,0,0,0
40360,Interest Income - Loss Loans  - Personal Loan <=1Year-THB-BB,40000,40,,0,0,0
40361,Interest Income - Loss Loans - Quick Loan <=1Year-THB-BB,40000,40,,0,0,0
40362,Interest Income - Loss Loans - Enterprises<=1 year,40000,40,,0,0,0
40363,Interest Income - Loss Loans - Enterprises<=1 year-USD-BB,40000,40,,0,0,0
40364,Interest Income - Loss Loans - Others<=1 year,40000,40,,0,0,0
40365,Interest Income - Loss Loans - Others<=1 year-USD-BB,40000,40,,0,0,0
40366,Interest Income - Loss Loans - Related Party<=1 year - Shareholders,40000,40,,0,0,0
40367,Interest Income - Loss Loans - Related Party<=1 year - Shareholders-USD-BB,40000,40,,0,0,0
40368,Interest Income - Loss Loans - Related Party<=1 year - Managers,40000,40,,0,0,0
40369,Interest Income - Loss Loans - Related Party<=1 year - Managers-USD-BB,40000,40,,0,0,0
40370,Interest Income - Loss Loans - Related Party<=1 year - Employees,40000,40,,0,0,0
40371,Interest Income - Loss Loans - Related Party<=1 year - Employees-USD-BB,40000,40,,0,0,0
40372,Interest Income - Loss Loans - Related Party<=1 year - External Auditors,40000,40,,0,0,0
40373,Interest Income - Loss Loans - Related Party<=1 year - External Auditors-USD-BB,40000,40,,0,0,0
40374,Interest Income - Loss Loans - Groups>1 year,40000,40,,0,0,0
40375,Interest Income - Loss Loans - Groups>1 year-USD-BB,40000,40,,0,0,0
40376,Interest Income - Loss Loans - Individuals>1 year-USD,40000,40,,0,0,0
40377,Interest Income - Loss Loans   - Motorcycle Loan >1Year-USD,40000,40,,0,0,0
40378,Interest Income - Loss Loans   - Mobile Phone Loan >1Year-USD,40000,40,,0,0,0
40379,Interest Income - Loss Loans   - Electronices Loan >Year-USD,40000,40,,0,0,0
40380,Interest Income - Loss Loans   - Furnitures Loan >Year-USD,40000,40,,0,0,0
40381,Interest Income - Loss Loans   - Home Appliance Loan >1Year-USD,40000,40,,0,0,0
40382,Interest Income - Loss Loans   - Personal Loan >1Year-USD,40000,40,,0,0,0
40383,Interest Income - Loss Loans   - Quick Loan >1Year-USD,40000,40,,0,0,0
40384,Interest Income - Loss Loans - Individuals>1 year-USD-BB,40000,40,,0,0,0
40385,Interest Income - Loss Loans   - Motorcycle Loan >1Year-USD-BB,40000,40,,0,0,0
40386,Interest Income - Loss Loans   - Mobile Phone Loan >1Year-USD-BB,40000,40,,0,0,0
40387,Interest Income - Loss Loans   - Electronices Loan >Year-USD-BB,40000,40,,0,0,0
40388,Interest Income - Loss Loans   - Furnitures Loan >Year-USD-BB,40000,40,,0,0,0
40389,Interest Income - Loss Loans   - Home Appliance Loan >1Year-USD-BB,40000,40,,0,0,0
40390,Interest Income - Loss Loans   - Personal Loan >1Year-USD-BB,40000,40,,0,0,0
40391,Interest Income - Loss Loans   - Quick Loan >1Year-USD-BB,40000,40,,0,0,0
40392,Interest Income - Loss Loans - Individuals>1 year-THB,40000,40,,0,0,0
40393,Interest Income - Loss Loans  - Motorcycle Loan >1Year-THB,40000,40,,0,0,0
40394,Interest Income - Loss Loans  - Mobile Phone Loan >1Year-THB,40000,40,,0,0,0
40395,Interest Income - Loss Loans  - Electronices Loan >1Year-THB,40000,40,,0,0,0
40396,Interest Income - Loss Loans  - Furnitures Loan >1Year-THB,40000,40,,0,0,0
40397,Interest Income - Loss Loans  - Home Appliance Loan >1Year-THB,40000,40,,0,0,0
40398,Interest Income - Loss Loans  - Personal Loan >1Year-THB,40000,40,,0,0,0
40399,Interest Income - Loss Loans  - Quick Loan >1Year-THB,40000,40,,0,0,0
40400,Interest Income - Loss Loans - Individuals>1 year-THB-BB,40000,40,,0,0,0
